ICD10;AirP;AQHI;SH;CO;SC;O3;SO;PM2.5;SP;AQHIX;SI;NO2;SN;O3H8;S8;SO2;SS;LAG
H60-H95;Cold All;-0.021413593;0.008120963;-0.12849645;0.05599991;0.004811012;0.000992908;-0.001716296;0.000905806;-0.019935661;0.005530508;-0.003439502;0.000780626;0.001478872;0.000914778;-0.002974238;0.004100234;1
H60-H95;Cold Female;-0.02435511;0.01008839;-0.11218116;0.06967903;0.005040802;0.001234046;-0.002122404;0.001124889;-0.020667144;0.006869855;-0.003676872;0.000970697;0.001914065;0.001138232;-0.007725133;0.005110469;1
H60-H95;Cold Male;-0.01846983;0.01027162;-0.14486812;0.07067341;0.004578683;0.001260486;-0.001311364;0.001145095;-0.019182055;0.007006054;-0.003200156;0.000989506;0.001053556;0.001153643;0.001699564;0.005157876;1
H60-H95;Age 0-10 All;-0.000343467;0.008947822;0.01141761;0.07359283;0.003392203;0.001067609;-0.000246597;0.001109945;-0.004027202;0.006069466;-0.001785205;0.001004436;0.001267822;0.000737421;0.00793081;0.005319228;1
H60-H95;Age 0-10 Female;-0.003591292;0.01237022;0.025741;0.1009047;0.002975166;0.001475761;-0.000832219;0.001533089;-0.004741713;0.008401478;-0.00177929;0.00138631;0.001079866;0.001023156;0.009842321;0.007334556;1
H60-H95;Age 0-10 Male;0.002130927;0.010946798;-1.05766E-05;0.09059603;0.003712045;0.001307776;0.000198634;0.001358817;-0.003472359;0.007419237;-0.001789236;0.001230956;0.001412393;0.000900012;0.006490283;0.006522045;1
H60-H95;Age 11-60 All;-0.03136411;0.006193273;-0.17945878;0.0549928;-0.000700056;0.000731888;-0.002971174;0.000781687;-0.02056027;0.004224472;-0.003338969;0.000742459;-0.00147647;0.000477183;-0.0127455;0.003939294;1
H60-H95;Age 11-60 Female;-0.03201789;0.008108268;-0.15181601;0.07176636;-0.00019781;0.000954118;-0.003248724;0.001023946;-0.020369938;0.00551722;-0.003586775;0.000966384;-0.001159627;0.000624629;-0.019825719;0.005178084;1
H60-H95;Age 11-60 Male;-0.031001272;0.008354476;-0.210621557;0.074268096;-0.001255841;0.000987909;-0.002735088;0.001052333;-0.020896092;0.005711512;-0.003085414;0.001007026;-0.001827078;0.000642104;-0.005530532;0.005276907;1
H60-H95;Age 60+All;-0.02063589;0.01115972;-0.08094601;0.10079418;-0.001328802;0.001326988;-0.001180957;0.001402535;-0.014091379;0.007606917;-0.002095281;0.001354072;-0.001247204;0.000854007;-0.01191853;0.007091238;1
H60-H95;Age 60+ Female;-0.01895178;0.0144278;0.02911914;0.13003644;-0.002178519;0.001715966;-0.000323058;0.001803816;-0.012625244;0.009850886;-0.001689945;0.001746699;-0.001310251;0.001110029;-0.015676325;0.009123288;1
H60-H95;Age 60+ Male;-0.02300375;0.01690955;-0.2340177;0.1531148;-0.000161105;0.002009093;-0.002404477;0.002139651;-0.01605281;0.01149996;-0.002657569;0.002057983;-0.001154114;0.001284287;-0.00661014;0.01081637;1
H60-H95;All: Lag 2;-0.007033806;0.005070697;-0.03432491;0.04366032;0.000633764;0.000601594;-0.000761602;0.000634525;-0.005193583;0.003447098;-0.00113671;0.000593414;-2.94662E-05;0.000397923;-0.003116488;0.003135709;2
H60-H95;Female;-0.007660741;0.006484962;-0.004229395;0.055830553;-9.81126E-07;0.000768354;-0.000437606;0.000811203;-0.006017282;0.004407633;-0.001021803;0.000759731;-0.000364485;0.000508205;-0.002835222;0.004019152;2
H60-H95;Male;-0.006419578;0.006520017;-0.06467109;0.05613097;0.001267908;0.000774361;-0.001087326;0.000816099;-0.004366926;0.004433528;-0.001249929;0.000762463;0.000306343;0.000512169;-0.003383253;0.00402288;2
H60-H95;Warm All;-0.008489259;0.006359354;0.01056222;0.07251901;-0.001316267;0.000743885;-0.000978176;0.000892195;-0.004339045;0.004322505;-0.00028178;0.000944569;-0.000638765;0.000422719;-0.006649859;0.005012845;2
H60-H95;Warm Female;-0.010892201;0.008411249;-0.007484425;0.096279331;-0.001976551;0.000982471;-0.00078227;0.001180281;-0.007014869;0.00571672;-0.000381553;0.001252747;-0.001065;0.000557717;-0.008003206;0.006654489;2
H60-H95;Warm Male;-0.006130526;0.00836076;0.02764519;0.09496179;-0.000668553;0.000979424;-0.001172793;0.001172572;-0.001695056;0.005681948;-0.000180108;0.001238125;-0.000216135;0.000557;-0.00531329;0.006566855;2
H60-H95;Cold All;-0.004518501;0.00819821;-0.06233974;0.05626334;0.003536033;0.000992241;-0.000716357;0.00091292;-0.005511603;0.005589657;-0.001544965;0.000787028;0.002420315;0.000913926;-0.001291271;0.00412754;2
H60-H95;Cold Female;0.000196419;0.010144963;-0.01291065;0.06952984;0.00318156;0.001228398;-0.000159458;0.001129343;-0.001897916;0.006915028;-0.001133728;0.000975414;0.002857288;0.001130412;0.000158851;0.00512176;2
H60-H95;Cold Male;-0.009193503;0.010362406;-0.11228496;0.07121486;0.003907596;0.00125786;-0.00127603;0.001154412;-0.009099622;0.007068444;-0.001955521;0.00099434;0.001999562;0.001157519;-0.002655369;0.005203154;2
H60-H95;Age 0-10 All;0.011696393;0.008952929;0.0620946;0.07332067;0.002894853;0.001070469;0.000676761;0.001108015;0.00354224;0.006073412;-0.000141989;0.00100025;0.001173994;0.000741059;0.003423688;0.005321383;2
H60-H95;Age 0-10 Female;0.002622752;0.012419822;-0.00525691;0.10124306;0.002860762;0.001482605;4.24747E-05;0.00153902;-0.002376738;0.008426217;-0.001186117;0.001386596;0.000934485;0.001025231;0.00284983;0.007349108;2
H60-H95;Age 0-10 Male;0.01856688;0.01092212;0.112941;0.0897624;0.002936369;0.001308641;0.001148624;0.001350523;0.008027257;0.007408156;0.00064357;0.001220892;0.001368468;0.000906237;0.003863686;0.006514058;2
H60-H95;Age 11-60 All;-0.018431479;0.006215109;-0.13905366;0.05467324;-0.00013821;0.00073488;-0.001448191;0.00078218;-0.01136903;0.004228343;-0.002267745;0.000742503;-0.000382178;0.000477245;-0.006862128;0.003919516;2
H60-H95;Age 11-60 Female;-0.019379074;0.008129542;-0.08940933;0.07119013;-0.000863221;0.000958465;-0.001374682;0.001022289;-0.01261529;0.005521441;-0.001991473;0.000967657;-0.000955454;0.00062488;-0.007423368;0.005133554;2
H60-H95;Age 11-60 Male;-0.017516814;0.008373011;-0.193814052;0.073979005;0.000634673;0.000991671;-0.001542951;0.00105388;-0.010066448;0.005705213;-0.002570065;0.001004466;0.000219902;0.000641312;-0.00631342;0.005269066;2
H60-H95;Age 60+All;-0.004810813;0.011156391;0.12757007;0.09957117;-0.001272934;0.001323097;-0.001313475;0.001403956;-0.001398048;0.007611056;0.000643009;0.001348496;-0.00099004;0.00085628;-0.004626336;0.007034598;2
H60-H95;Age 60+ Female;0.01466318;0.01441507;0.29843438;0.12898081;-0.001670317;0.001718283;0.001915106;0.001800455;0.009961629;0.009855266;0.002571998;0.001740283;-0.000240408;0.00111697;0.002495596;0.009087766;2
H60-H95;Age 60+ Male;-0.03156754;0.01692606;-0.1042714;0.1505995;-0.000733699;0.001994812;-0.005856935;0.002151603;-0.01687742;0.01151774;-0.002028309;0.002050227;-0.001975898;0.00128356;-0.01442143;0.01068236;2
H60-H95;All: LAG 3;0.003779378;0.005059223;0.0542917;0.04346157;0.000492806;0.000602504;0.000461224;0.000629448;0.000793228;0.00345007;8.59531E-05;0.000596388;9.99074E-05;0.000395761;-0.000435262;0.003108219;3
H60-H95;Female;-0.000896899;0.00648898;0.08151935;0.05569081;-0.000645827;0.000770119;0.000407067;0.00080691;-0.002570708;0.004417586;3.96126E-05;0.000762644;-0.000683885;0.000507283;-0.000670678;0.003991211;3
H60-H95;Male;0.008320237;0.00649841;0.02730993;0.05588657;0.001617279;0.000776111;0.000509161;0.000809061;0.004095871;0.004438269;0.000130882;0.00076834;0.000866463;0.000508329;-0.000219562;0.003988182;3
H60-H95;Warm All;0.004775334;0.006295432;0.10572306;0.07201669;-0.000563049;0.000743959;0.0009041;0.000874722;0.002987318;0.004292049;0.001229749;0.000938565;-7.30661E-05;0.000419668;-0.000713797;0.004963925;3
H60-H95;Warm Female;-0.008018194;0.008386013;0.0763276;0.09592145;-0.002301729;0.000987713;0.000128977;0.001164855;-0.005523313;0.005710695;9.70237E-05;0.001249436;-0.001038378;0.00055801;-0.003134681;0.006630529;3
H60-H95;Warm Male;0.017185234;0.008277912;0.13397624;0.09486481;0.001140411;0.000981045;0.001653177;0.001151981;0.011287758;0.005649601;0.002330845;0.001236221;0.000869204;0.000552494;0.001588578;0.006517311;3
H60-H95;Cold All;0.003621949;0.008234431;0.02952984;0.05618908;0.001786992;0.00099636;0.000103312;0.000911824;-0.000622557;0.005636401;-0.000357142;0.000797713;0.000822559;0.000902266;0.000309204;0.004094475;3
H60-H95;Cold Female;0.01128418;0.01020991;0.08359367;0.06970945;0.001531799;0.001232384;0.000758065;0.001131538;0.004013854;0.006975935;0.000304761;0.000987289;0.000946057;0.001119012;0.001351596;0.005090899;3
H60-H95;Cold Male;-0.004170123;0.01038424;-0.02459658;0.07081231;0.002043786;0.001260611;-0.000572246;0.001148943;-0.005356246;0.007121056;-0.001029002;0.001007843;0.000683966;0.001138074;-0.000779422;0.00515044;3
H60-H95;Age 0-10 All;0.023154048;0.008921796;0.1646497;0.07294449;0.001242473;0.001071803;0.002043902;0.001094984;0.01080745;0.00608807;0.001827351;0.00100744;0.000534523;0.000738194;0.007738035;0.005223785;3
H60-H95;Age 0-10 Female;0.0177954;0.01240473;0.20621755;0.10051754;-0.001055713;0.001484687;0.001669955;0.001522111;0.009618462;0.008450206;0.002438138;0.001393204;-0.000625867;0.00102484;0.007719114;0.007254068;3
H60-H95;Age 0-10 Male;0.02715755;0.01089491;0.13303494;0.08965827;0.002968989;0.001311222;0.002324746;0.001337019;0.01169753;0.00744114;0.001368071;0.001234809;0.001397655;0.000901618;0.007753733;0.006382213;3
H60-H95;Age 11-60 All;-0.006963067;0.006205235;-0.02225732;0.05450689;-0.000180083;0.000736814;-0.000337205;0.000775939;-0.005224849;0.0042283;-0.000903503;0.000745067;-0.000325213;0.000474597;-0.004744252;0.003896017;3
H60-H95;Age 11-60 Female;-0.014751488;0.008130307;-0.005165913;0.07122771;-0.001177128;0.000960719;-0.000618032;0.001015569;-0.011062727;0.005527828;-0.001426127;0.000970333;-0.001178725;0.000623161;-0.009432376;0.005112642;3
H60-H95;Age 11-60 Male;0.001148326;0.008351879;-0.04122064;0.07357698;0.000870948;0.000996583;-5.21018E-05;0.001045729;0.000968139;0.005703939;-0.000336922;0.0010095;0.000560769;0.000637082;0.000128511;0.005235602;3
H60-H95;Age 60+All;0.002900735;0.011157263;0.07130955;0.09910765;0.001427297;0.001322409;2.55005E-05;0.001406272;0.001930495;0.00762198;-0.000430801;0.001355554;0.000881625;0.000850489;-0.004311269;0.007070367;3
H60-H95;Age 60+ Female;0.01580238;0.01444319;0.1443635;0.1281931;0.001806657;0.001719611;0.001811923;0.001811164;0.006453362;0.009866111;0.000632911;0.001742499;0.00089595;0.001112822;0.01303152;0.008995698;3
H60-H95;Age 60+ Male;-0.01492781;0.01686547;-0.03022804;0.15000611;0.000911411;0.001986649;-0.002489058;0.002140097;-0.004350019;0.011522127;-0.001952541;0.002069077;0.00085954;0.001267471;-0.029736465;0.010947513;3
H60-H95;All: LAG 4;0.014383796;0.005065757;0.130399483;0.043411019;-0.001162512;0.00060657;0.001806661;0.000627554;0.011284869;0.003450938;0.00214549;0.000597364;0.000443764;0.000396453;0.008193041;0.003057141;4
H60-H95;Female;0.009006281;0.006491672;0.12497199;0.0557964;-0.001785998;0.000773979;0.001704698;0.000803504;0.006115393;0.004415978;0.001698689;0.000764657;-0.000342002;0.000506281;0.006968647;0.003930738;4
H60-H95;Male;0.019665211;0.006505812;0.13533156;0.05561167;-0.00054225;0.000782064;0.001903119;0.000806924;0.016412347;0.004438417;0.002587889;0.000768557;0.001225397;0.000510248;0.009369802;0.003914201;4
H60-H95;Warm All;0.013085142;0.006291471;0.236624088;0.071395066;-0.000890639;0.000750804;0.001660929;0.000872959;0.01371124;0.004262011;0.003190561;0.000928569;0.000880505;0.000420024;0.010163787;0.004890896;4
H60-H95;Warm Female;0.005268208;0.008347233;0.18623;0.09512742;-0.001750331;0.000993272;0.001223813;0.001157153;0.005908093;0.005660177;0.0022819;0.001234458;-7.06709E-05;0.000556016;0.01032965;0.006492391;4
H60-H95;Warm Male;0.02070215;0.008310297;0.285390127;0.094128348;-5.37782E-05;0.000994108;0.002082806;0.001154485;0.021376597;0.005629003;0.004081031;0.001226785;0.001819824;0.000555311;0.00994763;0.006460677;4
H60-H95;Cold All;0.016445252;0.008252063;0.07764901;0.05637403;-0.001532289;0.001001042;0.001903761;0.000906736;0.008825679;0.005680618;0.001609105;0.000804457;-0.000873148;0.000903243;0.007188068;0.004029347;4
H60-H95;Cold Female;0.01603927;0.01026673;0.09784051;0.07026364;-0.002057816;0.001237581;0.00220348;0.001126778;0.00884041;0.007041189;0.001648085;0.000997782;-0.000994327;0.001120747;0.005869414;0.005034887;4
H60-H95;Cold Male;0.01690655;0.01035973;0.0578841;0.07061636;-0.000987603;0.001264254;0.001608721;0.001139906;0.008855771;0.007155271;0.001570946;0.001013044;-0.000733563;0.001136437;0.008422679;0.005037039;4
H60-H95;Age 0-10 All;0.03749245;0.008916835;0.214768419;0.072514183;-0.001121274;0.001074031;0.004445033;0.001086725;0.02512841;0.006067372;0.004111983;0.001005943;0.001450914;0.000734542;0.012070755;0.005123531;4
H60-H95;Age 0-10 Female;0.040944479;0.012375481;0.308951282;0.099939699;-0.002546249;0.001487175;0.005078339;0.001507026;0.02552012;0.008409893;0.005075675;0.001389563;0.000263143;0.001019166;0.01321878;0.007087636;4
H60-H95;Age 0-10 Male;0.035053665;0.010924179;0.14419666;0.08920739;-5.59982E-05;0.001315343;0.003987549;0.00133218;0.024952224;0.007438472;0.003397396;0.001236495;0.002350679;0.000898211;0.011173508;0.006284367;4
H60-H95;Age 11-60 All;0.003273249;0.006225913;0.07950573;0.05458689;-0.000953872;0.000743145;0.000434294;0.000776046;0.004206771;0.004244206;0.00092954;0.00074913;5.88996E-05;0.000476809;0.00676454;0.003833974;4
H60-H95;Age 11-60 Female;-0.004299702;0.008130938;0.02885977;0.0715554;-0.001293748;0.000966434;0.000202199;0.001011717;-0.002969551;0.005531262;-1.29221E-05;0.000974187;-0.000694957;0.000622435;0.003195595;0.005024108;4
H60-H95;Age 11-60 Male;0.011212641;0.008384379;0.13161838;0.07325354;-0.000591961;0.001005714;0.000669542;0.001047375;0.011852137;0.005727558;0.001940586;0.001013579;0.000857557;0.000642302;0.010478612;0.005147158;4
H60-H95;Age 60+All;0.007173025;0.011160676;0.11001125;0.09943159;-0.001987844;0.001335813;0.001145201;0.001401789;0.008100954;0.007618663;0.001926271;0.001356847;8.9232E-06;0.00085284;0.004008957;0.007009081;4
H60-H95;Age 60+ Female;0.003172779;0.014516964;0.09821515;0.12889312;-0.002238707;0.001733089;0.001212426;0.001818099;0.00563886;0.009891143;0.001340609;0.001756785;-5.09248E-06;0.001110794;0.008340313;0.009066685;4
H60-H95;Age 60+ Male;0.01259194;0.01673615;0.1284454;0.1498254;-0.001700095;0.00201116;0.00107216;0.002110353;0.01151792;0.0114553;0.002763173;0.002048026;1.53158E-05;0.001276533;-0.001942756;0.010586797;4
H60-H95;All: LAG 5;0.011779542;0.005080868;0.09150128;0.04351302;-0.000542619;0.000608925;0.001368727;0.000628121;0.009148703;0.003462558;0.001560534;0.000599657;0.000558279;0.000397589;0.000340099;0.003063626;5
H60-H95;Female;0.006659807;0.006493673;0.0760255;0.0557882;-0.000815164;0.000776406;0.00072866;0.000802444;0.005065529;0.004420171;0.001214933;0.0007665;-6.87903E-05;0.000506919;0.000380612;0.003930889;5
H60-H95;Male;0.016792738;0.006521256;0.10630458;0.05568011;-0.000274473;0.000783071;0.001995961;0.000806592;0.013176948;0.0044497;0.001899348;0.000769755;0.001178411;0.000511152;0.000302135;0.003915677;5
H60-H95;Warm All;0.012656934;0.006359599;0.176839;0.07199736;0.000276256;0.000757626;0.001342899;0.000881822;0.012124247;0.00430747;0.002148702;0.000936954;0.001114105;0.000423498;-0.000115702;0.004905021;5
H60-H95;Warm Female;0.008955014;0.008379696;0.15504887;0.09500016;-0.000216099;0.000997683;0.001058684;0.001160484;0.007454368;0.005675167;0.001855099;0.001234687;0.000416599;0.000557847;0.000708934;0.006470798;5
H60-H95;Warm Male;0.016278771;0.008397118;0.19801866;0.0949982;0.000753634;0.000999747;0.00162125;0.001165393;0.016730574;0.005692584;0.002439543;0.001237598;0.001801436;0.000559285;-0.000926668;0.006462428;5
H60-H95;Cold All;0.010431057;0.008167196;0.04960646;0.05604375;-0.001702078;0.000998482;0.001307809;0.000895128;0.005625071;0.005631891;0.001262767;0.000801083;-0.001271227;0.000894976;0.000283467;0.004016057;5
H60-H95;Cold Female;0.004881514;0.010181016;0.03712522;0.07004318;-0.001705305;0.001238355;0.000448428;0.001115814;0.003576756;0.007004908;0.001025451;0.000997782;-0.001481678;0.00111069;0.000181638;0.005028481;5
H60-H95;Cold Male;0.01597351;0.01025227;0.06178027;0.07017658;-0.001691375;0.001260532;0.002158983;0.001123934;0.007711383;0.007085114;0.001502303;0.001006713;-0.00105108;0.001129014;0.00042111;0.00502;5
H60-H95;Age 0-10 All;0.036023522;0.008899028;0.15164776;0.07202331;-0.000723339;0.001071344;0.003844279;0.001084163;0.02481861;0.006066295;0.003931086;0.001002075;0.001570244;0.000735937;0.00672947;0.005131289;5
H60-H95;Age 0-10 Female;0.037057877;0.012372895;0.1728579;0.09973413;-0.000610585;0.001486624;0.003133505;0.001505198;0.026367023;0.008433133;0.004321745;0.001389324;0.001456148;0.001024147;0.011761163;0.007080196;5
H60-H95;Age 0-10 Male;0.03530644;0.01089128;0.13634218;0.08831446;-0.000800683;0.001311169;0.004379695;0.001327865;0.023715226;0.007425506;0.003641107;0.001228939;0.001663887;0.000899041;0.002923835;0.006307013;5
H60-H95;Age 11-60 All;0.001978278;0.0062463;0.09567084;0.0547589;-0.001014701;0.000747819;0.000352519;0.000776212;0.004364865;0.00425557;0.000785161;0.000751784;0.000244435;0.000478514;-0.000359557;0.00382475;5
H60-H95;Age 11-60 Female;-0.002246626;0.00811532;0.09058279;0.07127341;-0.0015785;0.000969817;0.000153702;0.001005714;0.000531095;0.005524026;0.000534817;0.00097436;-0.000414976;0.00062241;-0.001380459;0.00499449;5
H60-H95;Age 11-60 Male;0.006469116;0.008431305;0.10156996;0.07380105;-0.000418024;0.001011441;0.000565401;0.001050938;0.008469643;0.005749665;0.001058245;0.001017513;0.000940495;0.00064488;0.000723013;0.005135344;5
H60-H95;Age 60+All;-0.002531833;0.011153905;-0.08047476;0.09998393;0.00170196;0.001328965;-0.000237066;0.001397096;-0.006236546;0.007611389;-0.001415366;0.00136474;-7.42015E-05;0.000847108;-0.013483617;0.007029673;5
H60-H95;Age 60+ Female;-0.01056732;0.01453232;-0.1598303;0.1297832;0.001533197;0.001730456;-0.001259165;0.001826613;-0.012843808;0.009869945;-0.002163672;0.001766887;-0.000912171;0.001105198;-0.015675266;0.009180808;5
H60-H95;Age 60+ Male;0.008156644;0.016658267;0.02820031;0.1500691;0.001873203;0.001987037;0.001081378;0.002077113;0.002898941;0.011439457;-0.000342772;0.002055896;0.001023707;0.001262956;-0.01053389;0.01047359;5
H60-H95;All: LAG 6;0.005657228;0.005074468;-0.0313058;0.0437811;0.001172354;0.000610238;0.000540321;0.000629431;0.002544425;0.003449647;-3.90658E-05;0.00059949;0.000671485;0.000396201;-0.001691987;0.003034765;6
H60-H95;Female;0.004668682;0.006459571;-0.04720063;0.05591535;0.00154136;0.00077476;0.000501221;0.000800333;0.001535039;0.00439181;-0.000402564;0.000763166;0.000819812;0.000504191;-0.003712391;0.003871247;6
H60-H95;Male;0.006633611;0.006533201;-0.01580911;0.05617547;0.000804994;0.000787965;0.000579366;0.000811253;0.003536713;0.004440136;0.000319144;0.000771579;0.000524486;0.000510355;0.000298417;0.003898523;6
H60-H95;Warm All;0.005681707;0.006392745;0.01969171;0.07298544;0.001043474;0.00075995;0.000740411;0.00088887;0.003780395;0.00431735;3.40058E-06;0.000938192;0.000685596;0.000424537;-0.004290496;0.00485224;6
H60-H95;Warm Female;0.005802776;0.008389992;-0.02737526;0.09574457;0.001367452;0.000993839;0.001042354;0.001166809;0.002470832;0.005666464;-0.000470055;0.001232059;0.000684438;0.000556538;-0.002067174;0.006348528;6
H60-H95;Warm Male;0.005598022;0.008429567;0.06642033;0.09623956;0.000720538;0.001005893;0.000450939;0.001171785;0.005090076;0.00569205;0.000472303;0.00123578;0.000688303;0.000560704;-0.006522933;0.006416048;6
H60-H95;Cold All;0.006503503;0.008115007;-0.05880644;0.0562403;0.001458608;0.001005452;0.00034308;0.000894304;0.001825098;0.005591931;2.4748E-05;0.000801091;0.000780949;0.00088757;-0.000233547;0.003988184;6
H60-H95;Cold Female;0.004607739;0.010071895;-0.05710878;0.07016665;0.001726103;0.001245166;9.1625E-05;0.001108044;0.001886776;0.006941786;-0.000180243;0.000994541;0.001460551;0.001101831;-0.004167087;0.004976334;6
H60-H95;Cold Male;0.008440929;0.010239022;-0.06047265;0.07061359;0.00119538;0.001271871;0.000598129;0.001130313;0.001802003;0.007053744;0.000230869;0.001010384;0.000117384;0.001119612;0.003643589;0.00500458;6
H60-H95;Age 0-10 All;0.02587698;0.008919228;-0.04402239;0.07245438;0.002297206;0.001074257;0.002256823;0.001093103;0.013290645;0.006064776;0.001553851;0.001005277;0.001595738;0.000736482;0.008372363;0.005081778;6
H60-H95;Age 0-10 Female;0.032332562;0.012336684;-0.02192233;0.10042801;0.002760975;0.001485828;0.002799278;0.001504144;0.016224806;0.008420449;0.002003395;0.001391971;0.001804495;0.001024961;0.010147114;0.006996851;6
H60-H95;Age 0-10 Male;0.02093895;0.01095247;-0.06146685;0.08877128;0.001957989;0.00131861;0.001837003;0.001347003;0.011046073;0.007423344;0.001201994;0.001232814;0.001443777;0.00089969;0.006998652;0.00625876;6
H60-H95;Age 11-60 All;-0.00544145;0.006226798;-0.02653397;0.05497598;0.000532473;0.000747753;-0.00050564;0.000776683;-0.003696447;0.004231486;-0.000992902;0.000749674;0.000116095;0.000476223;-0.005202927;0.003798986;6
H60-H95;Age 11-60 Female;-0.005920111;0.008080621;-0.04756551;0.07110898;0.000391702;0.000966661;-0.000436786;0.00100718;-0.002738423;0.005486552;-0.001010632;0.00096858;0.000376539;0.000618737;-0.007873095;0.004946614;6
